ctryname,year,cowcode,illtreatment,RstrctAccess,wdi_aid,wdi_gr,wdi_pop,van_index,cyear,dumAsia,dumAfrica,dumEurope,dumNAmerica,dumLAmerica,lngdp,polity2,polity.category,illtrmt.category,region
Jordan,1999,663,0,0,543700000,NA,4680500,0.80000001192,6631999,1,0,0,0,0,23.531257629,-2,Anocracy,Low,Asia
Jordan,2000,663,1,0,725990000,NA,4797500,0.80000001192,6632000,1,0,0,0,0,23.572826385,-2,Anocracy,Low,Asia
Jordan,2001,663,2,0,624940000,NA,4917500,0.80000001192,6632001,1,0,0,0,0,23.624177933,-2,Anocracy,Middle,Asia
Jordan,2002,663,6,0,707520000,NA,5038000,0.80000001192,6632002,1,0,0,0,0,23.680423737,-2,Anocracy,Middle,Asia
Jordan,2003,663,2,0,1442300000,NA,5164000,1,6632003,1,0,0,0,0,23.721355438,-2,Anocracy,Middle,Asia
Jordan,2004,663,1,0,673570000,NA,5290000,1,6632004,1,0,0,0,0,23.803480148,-2,Anocracy,Low,Asia
Jordan,2005,663,3,0,720110000,NA,5411500,NA,6632005,1,0,0,0,0,23.881563187,-2,Anocracy,Middle,Asia
Saudi Arabia,1995,670,1,0,16340000,NA,18271615.871,0,6701995,1,0,0,0,0,26.606121063,-10,Autocracy,Low,Asia
Saudi Arabia,1996,670,4,0,13370000,NA,18735263.659,0,6701996,1,0,0,0,0,26.639400482,-10,Autocracy,Middle,Asia
Saudi Arabia,1997,670,3,0,3930000,NA,19210676.65,0,6701997,1,0,0,0,0,26.664997101,-10,Autocracy,Middle,Asia
Saudi Arabia,1998,670,4,0,19310000,NA,19698153.39,0,6701998,1,0,0,0,0,26.692947388,-10,Autocracy,Middle,Asia
Saudi Arabia,1999,670,2,0,23760000,NA,20198000,0,6701999,1,0,0,0,0,26.685434341,-10,Autocracy,Middle,Asia
Saudi Arabia,2000,670,6,0,24720000,NA,20644120.997,0,6702000,1,0,0,0,0,26.732933044,-10,Autocracy,Middle,Asia
Saudi Arabia,2001,670,5,0,16310000,NA,21100095.64,0,6702001,1,0,0,0,0,26.738393784,-10,Autocracy,Middle,Asia
Saudi Arabia,2002,670,5,0,21030000,NA,21566141.57,0,6702002,1,0,0,0,0,26.739673615,-10,Autocracy,Middle,Asia
Saudi Arabia,2003,670,8,0,13660000,NA,22042481.236,0,6702003,1,0,0,0,0,26.813472748,-10,Autocracy,High,Asia
Saudi Arabia,2004,670,5,0,25640000,NA,22529342,0,6702004,1,0,0,0,0,26.864801407,-10,Autocracy,Middle,Asia
Saudi Arabia,2005,670,2,0,27760000,NA,23118994,NA,6702005,1,0,0,0,0,26.918849945,-10,Autocracy,Middle,Asia
Yemen,1995,679,3,0,197180000,17.316082292,15522959,2.7000000477,6791995,1,0,0,0,0,24.080532074,-2,Anocracy,Middle,Asia
Yemen,1996,679,3,0,295820000,28.751098931,16100966,2.7000000477,6791996,1,0,0,0,0,24.139196396,-2,Anocracy,Middle,Asia
Yemen,1997,679,5,1,476400000,31.981552655,16638608,1.6000000238,6791997,1,0,0,0,0,24.21572113,-2,Anocracy,Middle,Asia
Yemen,1998,679,2,1,488180000,34.889612193,17150274,1.6000000238,6791998,1,0,0,0,0,24.278423309,-2,Anocracy,Middle,Asia
Yemen,1999,679,3,1,603030000,23.910459929,17658898,3.9000000954,6791999,1,0,0,0,0,24.305456161,-2,Anocracy,Middle,Asia
Yemen,2000,679,1,1,373970000,NA,18181733,3.9000000954,6792000,1,0,0,0,0,24.348516464,-2,Anocracy,Low,Asia
Yemen,2001,679,1,1,636520000,NA,18721960,4.9000000954,6792001,1,0,0,0,0,24.393489838,-2,Anocracy,Low,Asia
Yemen,2002,679,4,1,828830000,NA,19275398,3.9000000954,6792002,1,0,0,0,0,24.431749344,-2,Anocracy,Middle,Asia
Yemen,2003,679,2,1,285920000,NA,19843432,2.5,6792003,1,0,0,0,0,24.462278366,-2,Anocracy,Middle,Asia
Yemen,2004,679,3,0,281430000,NA,20426158,3.2000000477,6792004,1,0,0,0,0,24.501237869,-2,Anocracy,Middle,Asia
Yemen,2005,679,3,0,323290000,NA,21023692,NA,6792005,1,0,0,0,0,24.555641174,-2,Anocracy,Middle,Asia
,1995,690,NA,NA,NA,NA,NA,NA,6901995,0,0,0,0,0,NA,NA,NA,NA,NA
Kuwait,1996,690,0,0,2790000,35.368479582,1894000,0.80000001192,6901996,1,0,0,0,0,24.945121765,-7,Autocracy,Low,Asia
Kuwait,1997,690,0,0,290000,45.50046163,1980000,0.80000001192,6901997,1,0,0,0,0,24.969554901,-7,Autocracy,Low,Asia
,1998,690,NA,NA,NA,NA,NA,NA,6901998,0,0,0,0,0,NA,NA,NA,NA,NA
Kuwait,1999,690,0,0,10450000,33.405677299,2107000,0.80000001192,6901999,1,0,0,0,0,24.987468719,-7,Autocracy,Low,Asia
,2000,690,NA,NA,NA,NA,NA,NA,6902000,0,0,0,0,0,NA,NA,NA,NA,NA
Kuwait,2001,690,0,0,5810000,NA,2275000,0.80000001192,6902001,1,0,0,0,0,25.04060936,-7,Autocracy,Low,Asia
Kuwait,2002,690,1,0,6940000,45.245901639,2334919.2617,0.80000001192,6902002,1,0,0,0,0,25.070167542,-7,Autocracy,Low,Asia
Kuwait,2003,690,0,0,5470000,42.531716549,2396416.6851,0.69999998808,6902003,1,0,0,0,0,25.229902267,-7,Autocracy,Low,Asia
Kuwait,2004,690,1,0,2960000,38.648170349,2459533.8361,0.69999998808,6902004,1,0,0,0,0,25.327030182,-7,Autocracy,Low,Asia
Kuwait,2005,690,0,0,NA,37.163565464,2535446.0558,NA,6902005,1,0,0,0,0,25.427780151,-7,Autocracy,Low,Asia
,1995,692,NA,NA,NA,NA,NA,NA,6921995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,692,NA,NA,NA,NA,NA,NA,6921996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,692,NA,NA,NA,NA,NA,NA,6921997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,692,NA,NA,NA,NA,NA,NA,6921998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,692,NA,NA,NA,NA,NA,NA,6921999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,692,NA,NA,NA,NA,NA,NA,6922000,0,0,0,0,0,NA,NA,NA,NA,NA
,2001,692,NA,NA,NA,NA,NA,NA,6922001,0,0,0,0,0,NA,NA,NA,NA,NA
,2002,692,NA,NA,NA,NA,NA,NA,6922002,0,0,0,0,0,NA,NA,NA,NA,NA
,2003,692,NA,NA,NA,NA,NA,NA,6922003,0,0,0,0,0,NA,NA,NA,NA,NA
,2004,692,NA,NA,NA,NA,NA,NA,6922004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,692,NA,NA,NA,NA,NA,NA,6922005,0,0,0,0,0,NA,NA,NA,NA,NA
,1995,694,NA,NA,NA,NA,NA,NA,6941995,0,0,0,0,0,NA,NA,NA,NA,NA
Qatar,1996,694,2,0,2060000,NA,537527,0,6941996,1,0,0,0,0,NA,-10,Autocracy,Middle,Asia
Qatar,1997,694,0,0,860000,NA,551277,0,6941997,1,0,0,0,0,NA,-10,Autocracy,Low,Asia
Qatar,1998,694,0,0,1730000,NA,568177,0,6941998,1,0,0,0,0,NA,-10,Autocracy,Low,Asia
Qatar,1999,694,0,0,7310000,NA,589575,0,6941999,1,0,0,0,0,NA,-10,Autocracy,Low,Asia
Qatar,2000,694,0,0,990000,NA,616817,0,6942000,1,0,0,0,0,24.369813919,-10,Autocracy,Low,Asia
Qatar,2001,694,0,0,1710000,NA,648270,0,6942001,1,0,0,0,0,24.402549744,-10,Autocracy,Low,Asia
Qatar,2002,694,1,0,3380000,NA,684521,0,6942002,1,0,0,0,0,24.47145462,-10,Autocracy,Low,Asia
Qatar,2003,694,0,0,2480000,NA,731512,0,6942003,1,0,0,0,0,24.505760193,-10,Autocracy,Low,Asia
,2004,694,NA,NA,NA,NA,NA,NA,6942004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,694,NA,NA,NA,NA,NA,NA,6942005,0,0,0,0,0,NA,NA,NA,NA,NA
United Arab Emirates,1995,696,0,0,5350000,NA,2431533,0,6961995,1,0,0,0,0,25.444072723,NA,NA,Low,Asia
United Arab Emirates,1996,696,1,0,6800000,NA,2575697,0,6961996,1,0,0,0,0,25.503927231,NA,NA,Low,Asia
United Arab Emirates,1997,696,1,0,2380000,10.104792808,2730920,0,6961997,1,0,0,0,0,25.568378448,NA,NA,Low,Asia
United Arab Emirates,1998,696,1,0,4900000,10.786108086,2895067,0,6961998,1,0,0,0,0,25.610179901,NA,NA,Low,Asia
,1999,696,NA,NA,NA,NA,NA,NA,6961999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,696,NA,NA,NA,NA,NA,NA,6962000,0,0,0,0,0,NA,NA,NA,NA,NA
United Arab Emirates,2001,696,1,0,4050000,NA,3413651,0,6962001,1,0,0,0,0,25.713747025,NA,NA,Low,Asia
United Arab Emirates,2002,696,4,0,5890000,NA,3590827,0,6962002,1,0,0,0,0,25.739414215,NA,NA,NA,Asia
,2003,696,NA,NA,NA,NA,NA,NA,6962003,0,0,0,0,0,NA,NA,NA,NA,NA
United Arab Emirates,2004,696,0,0,6200000,NA,3932788,0,6962004,1,0,0,0,0,25.944429398,NA,NA,Low,Asia
United Arab Emirates,2005,696,1,0,NA,NA,4089032,NA,6962005,1,0,0,0,0,26.023239136,NA,NA,Low,Asia
,1995,698,NA,NA,NA,NA,NA,NA,6981995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,698,NA,NA,NA,NA,NA,NA,6981996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,698,NA,NA,NA,NA,NA,NA,6981997,0,0,0,0,0,NA,NA,NA,NA,NA
Oman,1998,698,1,0,54210000,26.119746246,2318235,0,6981998,1,0,0,0,0,24.424602509,-9,Autocracy,Low,Asia
Oman,1999,698,1,0,48390000,23.085638577,2360528,0,6981999,1,0,0,0,0,24.423353195,-9,Autocracy,Low,Asia
,2000,698,NA,NA,NA,NA,NA,NA,6982000,0,0,0,0,0,NA,NA,NA,NA,NA
Oman,2001,698,1,0,-2900000,26.994328884,2443347,0,6982001,1,0,0,0,0,24.548109055,-9,Autocracy,Low,Asia
Oman,2002,698,1,0,56920000,NA,2484085,0,6982002,1,0,0,0,0,24.573467255,-8,Autocracy,Low,Asia
,2003,698,NA,NA,NA,NA,NA,NA,6982003,0,0,0,0,0,NA,NA,NA,NA,NA
,2004,698,NA,NA,NA,NA,NA,NA,6982004,0,0,0,0,0,NA,NA,NA,NA,NA
Oman,2005,698,1,0,-6490000,NA,2617833,NA,6982005,1,0,0,0,0,24.657735825,-8,Autocracy,Low,Asia
,1995,700,NA,NA,NA,NA,NA,NA,7001995,0,0,0,0,0,NA,NA,NA,NA,NA
Afghanistan,1996,700,2,0,222960000,NA,21312543.722,0,7001996,1,0,0,0,0,NA,-7,Autocracy,Middle,Asia
Afghanistan,1997,700,7,0,335830000,NA,21869752.285,0,7001997,1,0,0,0,0,NA,-7,Autocracy,Middle,Asia
Afghanistan,1998,700,4,0,229390000,NA,22441528.859,0,7001998,1,0,0,0,0,NA,-7,Autocracy,Middle,Asia
Afghanistan,1999,700,2,0,203830000,NA,23028254.319,0,7001999,1,0,0,0,0,NA,-7,Autocracy,Middle,Asia
Afghanistan,2000,700,1,0,218560000,NA,23630319.5,0,7002000,1,0,0,0,0,NA,-7,Autocracy,Low,Asia
Afghanistan,2001,700,3,0,688610000,NA,24232218.699,0,7002001,1,0,0,0,0,NA,NA,NA,NA,Asia
Afghanistan,2002,700,5,0,1864470000,NA,24849449.161,0,7002002,1,0,0,0,0,23.471534729,NA,NA,NA,Asia
Afghanistan,2003,700,2,0,1960840000,NA,25482401.397,0,7002003,1,0,0,0,0,23.605352402,NA,NA,NA,Asia
Afghanistan,2004,700,2,0,2451720000,NA,26131475.862,3.0999999046,7002004,1,0,0,0,0,23.695547104,NA,NA,NA,Asia
,2005,700,NA,NA,NA,NA,NA,NA,7002005,0,0,0,0,0,NA,NA,NA,NA,NA
Turkmenistan,1995,701,1,0,36500000,NA,4187416,0.20000000298,7011995,1,0,0,0,0,22.871782303,-9,Autocracy,Low,Asia
Turkmenistan,1996,701,1,0,30180000,NA,4264596,0.20000000298,7011996,1,0,0,0,0,22.802431107,-9,Autocracy,Low,Asia
Turkmenistan,1997,701,2,0,16900000,NA,4329519,0.20000000298,7011997,1,0,0,0,0,22.68252182,-9,Autocracy,Middle,Asia
Turkmenistan,1998,701,4,0,33610000,NA,4386594,0.20000000298,7011998,1,0,0,0,0,22.747371674,-9,Autocracy,Middle,Asia
Turkmenistan,1999,701,3,1,32350000,NA,4442394,0,7011999,1,0,0,0,0,22.899713516,-9,Autocracy,Middle,Asia
Turkmenistan,2000,701,10,1,43930000,NA,4501727,0,7012000,1,0,0,0,0,23.070241928,-9,Autocracy,High,Asia
Turkmenistan,2001,701,3,1,96430000,NA,4565962,0,7012001,1,0,0,0,0,23.256111145,-9,Autocracy,Middle,Asia
Turkmenistan,2002,701,23,0,51540000,NA,4633736,0,7012002,1,0,0,0,0,23.402805328,-9,Autocracy,High,Asia
Turkmenistan,2003,701,18,1,34170000,NA,4703861,0,7012003,1,0,0,0,0,23.560663223,-9,Autocracy,High,Asia
Turkmenistan,2004,701,4,1,46140000,NA,4774194,0,7012004,1,0,0,0,0,23.71937561,-9,Autocracy,Middle,Asia
Turkmenistan,2005,701,4,0,34830000,NA,4843187,NA,7012005,1,0,0,0,0,23.841592789,-9,Autocracy,Middle,Asia
Tajikistan,1995,702,0,0,84280000,NA,5775467,10.600000381,7021995,1,0,0,0,0,22.54394722,-6,Autocracy,Low,Asia
Tajikistan,1996,702,0,0,134630000,NA,5858378,10.600000381,7021996,1,0,0,0,0,22.361225128,-6,Autocracy,Low,Asia
Tajikistan,1997,702,0,0,118790000,NA,5940626,10.600000381,7021997,1,0,0,0,0,22.378082275,-5,Anocracy,Low,Asia
Tajikistan,1998,702,1,0,218310000,9.2709750116,6021392,10.600000381,7021998,1,0,0,0,0,22.429725647,-1,Anocracy,Low,Asia
Tajikistan,1999,702,1,0,166050000,10.18518787,6099075,3.4000000954,7021999,1,0,0,0,0,22.466056824,-1,Anocracy,Low,Asia
Tajikistan,2000,702,3,0,173170000,10.627053227,6172891,9.1000003815,7022000,1,0,0,0,0,22.545791626,-1,Anocracy,Middle,Asia
Tajikistan,2001,702,6,0,238510000,11.259171889,6242790,9.1000003815,7022001,1,0,0,0,0,22.64291954,-1,Anocracy,Middle,Asia
Tajikistan,2002,702,1,0,212450000,NA,6310533,9.1000003815,7022002,1,0,0,0,0,22.730012894,-1,Anocracy,Low,Asia
Tajikistan,2003,702,2,0,179520000,13.163184665,6379311,10.199999809,7022003,1,0,0,0,0,22.827140808,-3,Anocracy,Middle,Asia
Tajikistan,2004,702,6,0,281230000,13.45119341,6453286,9.1000003815,7022004,1,0,0,0,0,22.927890778,-3,Anocracy,Middle,Asia
Tajikistan,2005,702,1,0,276470000,NA,6535538,NA,7022005,1,0,0,0,0,22.992740631,-3,Anocracy,Low,Asia
,1995,703,NA,NA,NA,NA,NA,NA,7031995,0,0,0,0,0,NA,NA,NA,NA,NA
Kyrgyzstan,1996,703,3,0,271480000,14.837195984,4657000,14.300000191,7031996,1,0,0,0,0,22.5175457,-3,Anocracy,Middle,Asia
Kyrgyzstan,1997,703,0,0,316270000,15.341673809,4725000,11.5,7031997,1,0,0,0,0,22.612083435,-3,Anocracy,Low,Asia
,1998,703,NA,NA,NA,NA,NA,NA,7031998,0,0,0,0,0,NA,NA,NA,NA,NA
Kyrgyzstan,1999,703,1,0,353500000,15.848548892,4864600,11.5,7031999,1,0,0,0,0,22.668985367,-3,Anocracy,Low,Asia
Kyrgyzstan,2000,703,4,0,276820000,14.162781764,4915300,9.1000003815,7032000,1,0,0,0,0,22.721988678,-3,Anocracy,Middle,Asia
Kyrgyzstan,2001,703,0,0,262520000,16.052477353,4954800,9.1000003815,7032001,1,0,0,0,0,22.773889542,-3,Anocracy,Low,Asia
Kyrgyzstan,2002,703,2,0,251730000,NA,4993200,9.1000003815,7032002,1,0,0,0,0,22.773715973,-3,Anocracy,Middle,Asia
Kyrgyzstan,2003,703,1,0,237720000,NA,5038600,10.300000191,7032003,1,0,0,0,0,22.841657639,-3,Anocracy,Low,Asia
Kyrgyzstan,2004,703,1,0,298890000,NA,5092802,9.1000003815,7032004,1,0,0,0,0,22.909566879,-3,Anocracy,Low,Asia
Kyrgyzstan,2005,703,1,1,298940000,NA,5143500,NA,7032005,1,0,0,0,0,22.907810211,3,Anocracy,Low,Asia
Uzbekistan,1995,704,8,0,90460000,NA,22785000,0.20000000298,7041995,1,0,0,0,0,24.229003906,-9,Autocracy,High,Asia
Uzbekistan,1996,704,4,0,97240000,NA,23225000,0.20000000298,7041996,1,0,0,0,0,24.245861053,-9,Autocracy,Middle,Asia
Uzbekistan,1997,704,9,0,153290000,NA,23667000,0.20000000298,7041997,1,0,0,0,0,24.296554565,-9,Autocracy,High,Asia
Uzbekistan,1998,704,14,0,179480000,NA,24051000,0.20000000298,7041998,1,0,0,0,0,24.338655472,-9,Autocracy,High,Asia
Uzbekistan,1999,704,36,1,173530000,NA,24400000,0.20000000298,7041999,1,0,0,0,0,24.380756378,-9,Autocracy,High,Asia
Uzbekistan,2000,704,33,1,213550000,NA,24650000,2.0999999046,7042000,1,0,0,0,0,24.418052673,-9,Autocracy,High,Asia
Uzbekistan,2001,704,29,1,203840000,NA,24967000,2.0999999046,7042001,1,0,0,0,0,24.459194183,-9,Autocracy,High,Asia
Uzbekistan,2002,704,22,1,239530000,NA,25271800,2.7000000477,7042002,1,0,0,0,0,24.498414993,-9,Autocracy,High,Asia
Uzbekistan,2003,704,26,1,217300000,NA,25567700,2.0999999046,7042003,1,0,0,0,0,24.539556503,-9,Autocracy,High,Asia
Uzbekistan,2004,704,18,1,254470000,NA,25864386,2.0999999046,7042004,1,0,0,0,0,24.613735199,-9,Autocracy,High,Asia
Uzbekistan,2005,704,19,1,178140000,NA,26167369,NA,7042005,1,0,0,0,0,24.681394577,-9,Autocracy,High,Asia
Kazakhstan,1995,705,2,0,82690000,NA,15815626.382,5.8000001907,7051995,1,0,0,0,0,24.988199234,-4,Anocracy,Middle,Asia
Kazakhstan,1996,705,4,0,155270000,NA,15577894.257,5.3000001907,7051996,1,0,0,0,0,24.993186951,-4,Anocracy,Middle,Asia
Kazakhstan,1997,705,6,0,169560000,13.975244335,15333703.04,5.3000001907,7051997,1,0,0,0,0,25.010044098,-4,Anocracy,Middle,Asia
Kazakhstan,1998,705,8,0,264630000,11.183123628,15071300.125,5.3000001907,7051998,1,0,0,0,0,24.990861893,-4,Anocracy,High,Asia
Kazakhstan,1999,705,6,0,205170000,8.5652240517,14928425.854,9.1999998093,7051999,1,0,0,0,0,25.017503738,-4,Anocracy,Middle,Asia
Kazakhstan,2000,705,8,0,2.14E+08,11.325659402,14883600,9.1999998093,7052000,1,0,0,0,0,25.110994339,-4,Anocracy,High,Asia
Kazakhstan,2001,705,5,0,201030000,11.443403332,14858300,9.1999998093,7052001,1,0,0,0,0,25.237627029,-4,Anocracy,Middle,Asia
Kazakhstan,2002,705,1,0,247760000,13.234335757,14858900,9.1999998093,7052002,1,0,0,0,0,25.33111763,-6,Autocracy,Low,Asia
Kazakhstan,2003,705,3,0,306830000,13.936406511,14909000,9.1999998093,7052003,1,0,0,0,0,25.420043945,-6,Autocracy,Middle,Asia
Kazakhstan,2004,705,0,0,278100000,15.144587237,15013000,9.1999998093,7052004,1,0,0,0,0,25.511711121,-6,Autocracy,Low,Asia
Kazakhstan,2005,705,1,0,244170000,21.31555735,15147000,NA,7052005,1,0,0,0,0,25.604290009,-6,Autocracy,Low,Asia
China,1995,710,35,1,3517170000,5.4374055206,1204855000,0,7101995,1,0,0,0,0,28.430883408,-7,Autocracy,High,Asia
China,1996,710,35,1,2944220000,5.2402053484,1217550000,0,7101996,1,0,0,0,0,28.526193619,-7,Autocracy,High,Asia
China,1997,710,32,1,2550520000,5.4736428906,1230075000,0,7101997,1,0,0,0,0,28.615119934,-7,Autocracy,High,Asia
China,1998,710,36,1,2947410000,5.8845761949,1241935000,0,7101998,1,0,0,0,0,28.690227509,-7,Autocracy,High,Asia
China,1999,710,74,1,2702110000,6.5797250131,1252735000,0,7101999,1,0,0,0,0,28.763477325,-7,Autocracy,High,Asia
China,2000,710,41,1,2096170000,7.0934838482,1262645000,0,7102000,1,0,0,0,0,28.844135284,-7,Autocracy,High,Asia
China,2001,710,23,1,2018130000,7.8619306005,1271850000,0,7102001,1,0,0,0,0,28.923870087,-7,Autocracy,High,Asia
China,2002,710,33,1,1843530000,8.6711606364,1280400000,0,7102002,1,0,0,0,0,29.010965347,-7,Autocracy,High,Asia
China,2003,710,13,1,1494290000,8.7595749756,1288400000,0,7102003,1,0,0,0,0,29.106275558,-7,Autocracy,High,Asia
China,2004,710,13,1,1742480000,9.4684687699,1296075000,0,7102004,1,0,0,0,0,29.202495575,-7,Autocracy,High,Asia
China,2005,710,12,1,1834360000,9.6205443803,1303720000,NA,7102005,1,0,0,0,0,29.301435471,-7,Autocracy,High,Asia
,1995,712,NA,NA,NA,NA,NA,NA,7121995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,712,NA,NA,NA,NA,NA,NA,7121996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,712,NA,NA,NA,NA,NA,NA,7121997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,712,NA,NA,NA,NA,NA,NA,7121998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,712,NA,NA,NA,NA,NA,NA,7121999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,712,NA,NA,NA,NA,NA,NA,7122000,0,0,0,0,0,NA,NA,NA,NA,NA
,2001,712,NA,NA,NA,NA,NA,NA,7122001,0,0,0,0,0,NA,NA,NA,NA,NA
,2002,712,NA,NA,NA,NA,NA,NA,7122002,0,0,0,0,0,NA,NA,NA,NA,NA
Mongolia,2003,712,0,0,298030000,NA,2484456,17.799999237,7122003,1,0,0,0,0,22.448696136,10,Democracy,Low,Asia
,2004,712,NA,NA,NA,NA,NA,NA,7122004,0,0,0,0,0,NA,NA,NA,NA,NA
Mongolia,2005,712,0,0,229210000,NA,2549784,NA,7122005,1,0,0,0,0,22.619703293,10,Democracy,Low,Asia
,1995,713,NA,NA,NA,NA,NA,NA,7131995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,713,NA,NA,NA,NA,NA,NA,7131996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,713,NA,NA,NA,NA,NA,NA,7131997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,713,NA,NA,NA,NA,NA,NA,7131998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,713,NA,NA,NA,NA,NA,NA,7131999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,713,NA,NA,NA,NA,NA,NA,7132000,0,0,0,0,0,NA,NA,NA,NA,NA
,2001,713,NA,NA,NA,NA,NA,NA,7132001,0,0,0,0,0,NA,NA,NA,NA,NA
,2002,713,NA,NA,NA,NA,NA,NA,7132002,0,0,0,0,0,NA,NA,NA,NA,NA
,2003,713,NA,NA,NA,NA,NA,NA,7132003,0,0,0,0,0,NA,NA,NA,NA,NA
,2004,713,NA,NA,NA,NA,NA,NA,7132004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,713,NA,NA,NA,NA,NA,NA,7132005,0,0,0,0,0,NA,NA,NA,NA,NA
North Korea,1995,731,3,0,16060000,NA,21717418,0,7311995,1,0,0,0,0,NA,NA,NA,NA,Asia
North Korea,1996,731,7,1,33020000,NA,21988734,0,7311996,1,0,0,0,0,NA,NA,NA,NA,Asia
North Korea,1997,731,0,1,130800000,NA,22238115,0,7311997,1,0,0,0,0,NA,NA,NA,Low,Asia
North Korea,1998,731,0,1,153800000,NA,22465445,0,7311998,1,0,0,0,0,NA,NA,NA,Low,Asia
North Korea,1999,731,0,1,259920000,NA,22671897,0,7311999,1,0,0,0,0,NA,NA,NA,Low,Asia
North Korea,2000,731,1,1,118500000,NA,22858710,0,7312000,1,0,0,0,0,NA,NA,NA,Low,Asia
North Korea,2001,731,1,1,194920000,NA,23025293,0,7312001,1,0,0,0,0,NA,NA,NA,Low,Asia
North Korea,2002,731,0,1,361430000,NA,23171871,0,7312002,1,0,0,0,0,NA,NA,NA,Low,Asia
North Korea,2003,731,0,1,163220000,NA,23301815,0,7312003,1,0,0,0,0,NA,NA,NA,Low,Asia
North Korea,2004,731,6,1,184700000,NA,23419659,0,7312004,1,0,0,0,0,NA,NA,NA,NA,Asia
North Korea,2005,731,1,1,98730000,NA,23529081,NA,7312005,1,0,0,0,0,NA,NA,NA,Low,Asia
South Korea,1995,732,2,0,31090000,17.767126829,45093000,30.299999237,7321995,1,0,0,0,0,27.289550781,NA,NA,NA,Asia
South Korea,1996,732,5,0,-134960000,18.495690113,45525000,30.399999619,7321996,1,0,0,0,0,27.357196808,NA,NA,NA,Asia
South Korea,1997,732,3,0,-149730000,18.475579413,45954000,31.299999237,7321997,1,0,0,0,0,27.402658463,NA,NA,NA,Asia
South Korea,1998,732,6,0,-44340000,19.696114544,46287000,31.299999237,7321998,1,0,0,0,0,27.33164978,NA,NA,NA,Asia
South Korea,1999,732,0,0,-42270000,20.020098788,46617000,31.299999237,7321999,1,0,0,0,0,27.422279358,NA,NA,Low,Asia
South Korea,2000,732,0,0,-157570000,22.320826562,47008000,29,7322000,1,0,0,0,0,27.503732681,NA,NA,Low,Asia
South Korea,2001,732,0,0,-106400000,21.777788916,47357000,29,7322001,1,0,0,0,0,27.542697906,NA,NA,Low,Asia
South Korea,2002,732,0,0,-82280000,21.573357029,47622000,29,7322002,1,0,0,0,0,27.611757278,NA,NA,Low,Asia
,2003,732,NA,NA,NA,NA,NA,NA,7322003,0,0,0,0,0,NA,NA,NA,NA,NA
,2004,732,NA,NA,NA,NA,NA,NA,7322004,0,0,0,0,0,NA,NA,NA,NA,NA
South Korea,2005,732,0,0,NA,21.790874243,48138000,NA,7322005,1,0,0,0,0,27.723363876,NA,NA,Low,Asia
Japan,1995,740,4,0,NA,NA,125439000,32,7401995,1,0,0,0,0,28.871534348,10,Democracy,NA,Asia
Japan,1996,740,1,0,NA,NA,125761000,27,7401996,1,0,0,0,0,28.89862442,10,Democracy,Low,Asia
Japan,1997,740,8,0,NA,NA,126091000,27,7401997,1,0,0,0,0,28.914207458,10,Democracy,High,Asia
Japan,1998,740,4,1,NA,NA,126410000,27,7401998,1,0,0,0,0,28.893501282,10,Democracy,NA,Asia
Japan,1999,740,1,0,NA,NA,126650000,27,7401999,1,0,0,0,0,28.892082214,10,Democracy,Low,Asia
Japan,2000,740,0,0,NA,NA,126870000,24.399999619,7402000,1,0,0,0,0,28.920282364,10,Democracy,Low,Asia
Japan,2001,740,1,0,NA,NA,127149000,24.399999619,7402001,1,0,0,0,0,28.922124863,10,Democracy,Low,Asia
Japan,2002,740,1,0,NA,NA,127445000,24.399999619,7402002,1,0,0,0,0,28.924743652,10,Democracy,Low,Asia
Japan,2003,740,0,0,NA,NA,127718000,23.5,7402003,1,0,0,0,0,28.938781738,10,Democracy,Low,Asia
Japan,2004,740,0,0,NA,NA,127761000,23.5,7402004,1,0,0,0,0,28.965854645,10,Democracy,Low,Asia
Japan,2005,740,0,0,NA,NA,127773000,NA,7402005,1,0,0,0,0,28.985010147,10,Democracy,Low,Asia
India,1995,750,16,1,1916460000,12.304614902,932180000,17.799999237,7501995,1,0,0,0,0,27.904512405,9,Democracy,High,Asia
